# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
mxra8a	ENSCHAG00000012742	ENSCHAT00000028511	protein_coding	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0
mylipa	ENSCHAG00000006684	ENSCHAT00000013294	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
nab1a	ENSCHAG00000023054	ENSCHAT00000054177	protein_coding	0	2	0	10	0	0	0	4	5	0	0	0	0	0	0	0	2	1
nab1a	ENSCHAG00000023054	ENSCHAT00000054187	protein_coding	0	2	0	10	0	0	0	4	5	0	0	0	0	0	0	0	2	1
ncbp3	ENSCHAG00000025331	ENSCHAT00000060337	protein_coding	0	0	1	5	0	0	0	1	3	1	0	0	0	0	0	0	0	1
ncbp3	ENSCHAG00000025331	ENSCHAT00000060346	protein_coding	0	0	0	6	0	0	0	1	4	0	0	0	0	0	0	0	0	1
nkrf	ENSCHAG00000018961	ENSCHAT00000043798	protein_coding	0	0	0	13	0	0	1	3	0	0	0	0	0	0	0	0	0	9
nlk1	ENSCHAG00000009646	ENSCHAT00000020502	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
nlk1	ENSCHAG00000009646	ENSCHAT00000020518	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
nots	ENSCHAG00000009624	ENSCHAT00000020346	protein_coding	0	0	0	16	0	0	0	9	3	0	0	0	0	0	0	0	0	4
nsfb	ENSCHAG00000018607	ENSCHAT00000044285	protein_coding	0	1	0	5	0	0	0	1	4	0	0	0	0	1	0	0	0	1
nsfb	ENSCHAG00000018607	ENSCHAT00000044346	protein_coding	0	1	0	5	0	0	0	1	4	0	0	0	0	1	0	0	0	1
nsfb	ENSCHAG00000018607	ENSCHAT00000044404	protein_coding	0	1	0	6	0	0	0	1	5	0	0	0	0	1	0	0	0	1
nsfb	ENSCHAG00000018607	ENSCHAT00000044468	protein_coding	0	1	0	5	0	0	0	1	4	0	0	0	0	1	0	0	0	1
nsfb	ENSCHAG00000018607	ENSCHAT00000044581	protein_coding	0	1	0	5	0	0	0	1	4	0	0	0	0	1	0	0	0	1
nsfb	ENSCHAG00000018607	ENSCHAT00000044593	protein_coding	0	1	0	5	0	0	0	1	4	0	0	0	0	1	0	0	0	1
nsfb	ENSCHAG00000018607	ENSCHAT00000044618	protein_coding	0	0	1	5	0	0	0	1	3	1	0	0	0	0	0	0	0	1
nsfb	ENSCHAG00000018607	ENSCHAT00000044629	protein_coding	0	0	0	6	0	0	0	1	4	0	0	0	0	0	0	0	0	1
nsfb	ENSCHAG00000018607	ENSCHAT00000044664	protein_coding	0	1	0	5	0	0	0	1	4	0	0	0	0	1	0	0	0	1
nsfb	ENSCHAG00000018607	ENSCHAT00000044811	protein_coding	0	1	0	4	0	0	0	0	4	0	0	0	0	1	0	0	0	1
nsg2	ENSCHAG00000002874	ENSCHAT00000004961	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	1
nudt19	ENSCHAG00000021152	ENSCHAT00000049224	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
opa1	ENSCHAG00000025933	ENSCHAT00000065144	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
opa1	ENSCHAG00000025933	ENSCHAT00000065157	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
opa1	ENSCHAG00000025933	ENSCHAT00000065179	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
opa1	ENSCHAG00000025933	ENSCHAT00000065346	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
opa1	ENSCHAG00000025933	ENSCHAT00000065357	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
opa1	ENSCHAG00000025933	ENSCHAT00000065388	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
opa1	ENSCHAG00000025933	ENSCHAT00000065398	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
opa1	ENSCHAG00000025933	ENSCHAT00000065409	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
opa1	ENSCHAG00000025933	ENSCHAT00000065426	protein_coding	0	0	0	12	0	0	0	1	10	0	0	0	0	0	0	0	0	1
opa1	ENSCHAG00000025933	ENSCHAT00000065428	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
or108-3	ENSCHAG00000006171	ENSCHAT00000012124	protein_coding	0	1	0	16	0	0	0	5	1	0	0	0	0	0	0	0	1	10
ormdl3	ENSCHAG00000018526	ENSCHAT00000042770	protein_coding	0	0	0	10	0	0	0	2	3	0	0	0	0	0	0	0	0	5
papolg	ENSCHAG00000003904	ENSCHAT00000017908	protein_coding	0	0	0	10	0	0	0	1	7	0	0	0	0	0	0	0	0	2
papolg	ENSCHAG00000003904	ENSCHAT00000018161	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018319	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018360	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018656	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018681	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018943	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000019049	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000019108	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000019173	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	1
pcdh18b	ENSCHAG00000015521	ENSCHAT00000035216	protein_coding	0	0	0	7	1	0	0	5	1	0	0	0	0	0	0	0	0	0
pcyox1l	ENSCHAG00000001077	ENSCHAT00000001702	protein_coding	0	1	1	16	0	0	0	8	4	1	0	0	0	0	0	0	1	4
pdcd2l	ENSCHAG00000015799	ENSCHAT00000035926	protein_coding	0	1	0	11	0	1	1	0	6	0	0	0	0	0	0	0	0	4
pde6ha	ENSCHAG00000025522	ENSCHAT00000060756	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
pdk2a	ENSCHAG00000020213	ENSCHAT00000048071	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	2
pdk2a	ENSCHAG00000020213	ENSCHAT00000048158	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	2
pdk2a	ENSCHAG00000020213	ENSCHAT00000048183	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	2
pdk2a	ENSCHAG00000020213	ENSCHAT00000048201	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	2
pdk2a	ENSCHAG00000020213	ENSCHAT00000048277	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	2
pdk2a	ENSCHAG00000020213	ENSCHAT00000048304	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	2
pdk2a	ENSCHAG00000020213	ENSCHAT00000048323	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	2
pdk2a	ENSCHAG00000020213	ENSCHAT00000048391	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	2
pdk2a	ENSCHAG00000020213	ENSCHAT00000048434	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	2
pef1	ENSCHAG00000002509	ENSCHAT00000004366	protein_coding	0	0	0	8	0	0	0	2	1	0	0	0	0	0	0	0	0	5
pef1	ENSCHAG00000002509	ENSCHAT00000004381	protein_coding	0	0	0	8	0	0	0	2	1	0	0	0	0	0	0	0	0	5
pex13	ENSCHAG00000003593	ENSCHAT00000006356	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
pex2	ENSCHAG00000009460	ENSCHAT00000019936	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
phf19	ENSCHAG00000022635	ENSCHAT00000053434	protein_coding	0	0	0	23	1	0	0	0	21	0	0	0	0	0	0	0	0	1
phf19	ENSCHAG00000022635	ENSCHAT00000053441	protein_coding	0	0	0	23	1	0	0	0	21	0	0	0	0	0	0	0	0	1
phf19	ENSCHAG00000022635	ENSCHAT00000053455	protein_coding	0	0	0	23	1	0	0	0	21	0	0	0	0	0	0	0	0	1
phf19	ENSCHAG00000022635	ENSCHAT00000053461	protein_coding	0	0	0	23	1	0	0	0	21	0	0	0	0	0	0	0	0	1
phf19	ENSCHAG00000022635	ENSCHAT00000053487	protein_coding	0	0	0	23	1	0	0	0	20	0	0	0	0	0	0	0	0	2
phf19	ENSCHAG00000022635	ENSCHAT00000053508	protein_coding	0	0	0	23	1	0	0	0	20	0	0	0	0	0	0	0	0	2
pitx1	ENSCHAG00000006476	ENSCHAT00000013103	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
pitx1	ENSCHAG00000006476	ENSCHAT00000013146	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
pitx1	ENSCHAG00000006476	ENSCHAT00000013168	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
pitx1	ENSCHAG00000006476	ENSCHAT00000013213	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
pitx1	ENSCHAG00000006476	ENSCHAT00000013261	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
pitx1	ENSCHAG00000006476	ENSCHAT00000013284	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
plekhg5a	ENSCHAG00000011957	ENSCHAT00000028209	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	1
plekhg5a	ENSCHAG00000011957	ENSCHAT00000028228	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	3
plekhg5a	ENSCHAG00000011957	ENSCHAT00000028327	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
plekhg5a	ENSCHAG00000011957	ENSCHAT00000028350	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
plekhg5a	ENSCHAG00000011957	ENSCHAT00000028366	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
plekhg5a	ENSCHAG00000011957	ENSCHAT00000028458	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040500	protein_coding	0	1	1	11	1	0	0	0	11	1	0	0	0	1	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040611	protein_coding	0	1	1	11	1	0	0	0	11	1	0	0	0	1	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040707	protein_coding	0	1	1	11	1	0	0	0	11	1	0	0	0	1	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040796	protein_coding	0	1	1	11	1	0	0	0	11	1	0	0	0	1	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040862	protein_coding	0	0	2	11	1	0	0	0	10	2	0	0	0	0	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040954	protein_coding	0	1	1	10	1	0	0	0	10	1	0	0	0	1	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000041207	protein_coding	0	0	2	11	0	0	0	1	10	2	0	0	0	0	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000041259	protein_coding	0	0	2	11	0	0	0	3	8	2	0	0	0	0	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000041314	protein_coding	0	0	2	11	0	0	0	3	8	2	0	0	0	0	0	0	0	0
podn	ENSCHAG00000022791	ENSCHAT00000053636	protein_coding	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	2
polg2	ENSCHAG00000016902	ENSCHAT00000038737	protein_coding	0	0	0	5	1	0	0	2	1	0	0	0	0	0	0	0	0	1
pomcb	ENSCHAG00000009641	ENSCHAT00000020867	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ppcs	ENSCHAG00000012821	ENSCHAT00000028669	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ppp6r2a	ENSCHAG00000010799	ENSCHAT00000024280	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ppp6r2a	ENSCHAG00000010799	ENSCHAT00000024420	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ppp6r2a	ENSCHAG00000010799	ENSCHAT00000024601	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
prdm2b	ENSCHAG00000013065	ENSCHAT00000029377	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
prdm2b	ENSCHAG00000013065	ENSCHAT00000029439	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
prdm4	ENSCHAG00000000433	ENSCHAT00000000711	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
prdm4	ENSCHAG00000000433	ENSCHAT00000000722	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
prickle1b	ENSCHAG00000024638	ENSCHAT00000058543	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
psma3	ENSCHAG00000013320	ENSCHAT00000030241	protein_coding	0	0	0	7	3	0	0	4	0	0	0	0	0	0	0	0	0	0
psma3	ENSCHAG00000013320	ENSCHAT00000030352	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
psmd11b	ENSCHAG00000019372	ENSCHAT00000045040	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
psmd11b	ENSCHAG00000019372	ENSCHAT00000045089	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
psmd11b	ENSCHAG00000019372	ENSCHAT00000045106	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
psmd11b	ENSCHAG00000019372	ENSCHAT00000045122	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
psmd11b	ENSCHAG00000019372	ENSCHAT00000045130	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
psmd11b	ENSCHAG00000019372	ENSCHAT00000045177	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ptprna	ENSCHAG00000021500	ENSCHAT00000050365	protein_coding	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0
ptprna	ENSCHAG00000021500	ENSCHAT00000050508	protein_coding	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0
ptprna	ENSCHAG00000021500	ENSCHAT00000050628	protein_coding	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0
ptprna	ENSCHAG00000021500	ENSCHAT00000050644	protein_coding	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0
ptprna	ENSCHAG00000021500	ENSCHAT00000050732	protein_coding	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0
pus7l	ENSCHAG00000024665	ENSCHAT00000058607	protein_coding	0	0	0	8	0	0	0	1	4	0	0	0	0	0	0	0	0	3
pus7l	ENSCHAG00000024665	ENSCHAT00000058618	protein_coding	0	0	0	8	0	0	0	1	4	0	0	0	0	0	0	0	0	3
rab11a	ENSCHAG00000002433	ENSCHAT00000005080	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
rab11a	ENSCHAG00000002433	ENSCHAT00000005139	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rab11a	ENSCHAG00000002433	ENSCHAT00000005187	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rab11a	ENSCHAG00000002433	ENSCHAT00000005342	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rab11a	ENSCHAG00000002433	ENSCHAT00000005488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rad54l	ENSCHAG00000023002	ENSCHAT00000054285	protein_coding	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
rad54l	ENSCHAG00000023002	ENSCHAT00000054323	protein_coding	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
ralba	ENSCHAG00000017628	ENSCHAT00000040680	protein_coding	0	0	0	12	0	0	0	2	8	0	0	0	0	0	0	0	0	2
ralba	ENSCHAG00000017628	ENSCHAT00000040703	protein_coding	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0
ralba	ENSCHAG00000017628	ENSCHAT00000040738	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ralba	ENSCHAG00000017628	ENSCHAT00000040754	protein_coding	0	0	0	11	0	0	0	1	8	0	0	0	0	0	0	0	0	2
rassf6	ENSCHAG00000006925	ENSCHAT00000013840	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rassf6	ENSCHAG00000006925	ENSCHAT00000013859	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rbfox2	ENSCHAG00000025529	ENSCHAT00000060781	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rbfox2	ENSCHAG00000025529	ENSCHAT00000060789	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rbfox2	ENSCHAG00000025529	ENSCHAT00000060798	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
rel	ENSCHAG00000003607	ENSCHAT00000006500	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	1
rel	ENSCHAG00000003607	ENSCHAT00000006609	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	1
rrp12	ENSCHAG00000009235	ENSCHAT00000019521	protein_coding	0	0	0	4	1	0	0	3	0	0	0	0	0	0	0	0	0	0
rrp12	ENSCHAG00000009235	ENSCHAT00000019539	protein_coding	0	0	0	4	1	0	0	3	0	0	0	0	0	0	0	0	0	0
rrp12	ENSCHAG00000009235	ENSCHAT00000019575	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
rrp12	ENSCHAG00000009235	ENSCHAT00000019593	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
rrp12	ENSCHAG00000009235	ENSCHAT00000019608	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
s1pr5b	ENSCHAG00000025449	ENSCHAT00000060572	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
sbf1	ENSCHAG00000014179	ENSCHAT00000034468	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sbf1	ENSCHAG00000014179	ENSCHAT00000034516	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sbf1	ENSCHAG00000014179	ENSCHAT00000034538	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sbf1	ENSCHAG00000014179	ENSCHAT00000034559	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
scamp5b	ENSCHAG00000019325	ENSCHAT00000044723	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
scamp5b	ENSCHAG00000019325	ENSCHAT00000044744	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
scp2b	ENSCHAG00000022810	ENSCHAT00000053694	protein_coding	0	0	0	6	0	0	0	2	3	0	0	0	0	0	0	0	0	1
scp2b	ENSCHAG00000022810	ENSCHAT00000053709	protein_coding	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0
scp2b	ENSCHAG00000022810	ENSCHAT00000053726	protein_coding	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0
sema4bb	ENSCHAG00000023077	ENSCHAT00000054364	protein_coding	0	0	0	4	2	0	0	1	1	0	0	0	0	0	0	0	0	0
sez6l2	ENSCHAG00000007285	ENSCHAT00000017991	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sez6l2	ENSCHAG00000007285	ENSCHAT00000018305	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sfrp5	ENSCHAG00000009066	ENSCHAT00000018946	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
si:busm1-57f23.1	ENSCHAG00000006917	ENSCHAT00000013801	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
si:ch1073-342h5.2	ENSCHAG00000023110	ENSCHAT00000054333	protein_coding	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1
si:ch211-185a18.2	ENSCHAG00000015118	ENSCHAT00000034561	protein_coding	0	1	0	17	0	0	0	0	14	0	0	0	0	0	0	0	1	3
si:ch211-189k9.2	ENSCHAG00000003275	ENSCHAT00000005796	protein_coding	0	1	0	4	0	0	0	3	2	0	0	0	0	1	0	0	0	0
si:ch211-189k9.2	ENSCHAG00000003275	ENSCHAT00000006038	protein_coding	0	1	0	4	0	0	0	3	2	0	0	0	0	1	0	0	0	0
si:ch211-189k9.2	ENSCHAG00000003275	ENSCHAT00000006258	protein_coding	0	1	0	4	0	0	0	3	2	0	0	0	0	1	0	0	0	0
si:ch211-189k9.2	ENSCHAG00000003275	ENSCHAT00000006314	protein_coding	0	1	0	4	0	0	0	3	2	0	0	0	0	1	0	0	0	0
si:ch211-223a10.1	ENSCHAG00000011174	ENSCHAT00000024418	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
si:ch211-263p13.7	ENSCHAG00000025223	ENSCHAT00000060067	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
si:ch211-80m8.2	ENSCHAG00000017570	ENSCHAT00000040376	protein_coding	0	0	0	7	0	0	0	1	1	0	0	0	0	0	0	0	0	5
si:ch73-167i17.6	ENSCHAG00000021157	ENSCHAT00000049259	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
si:dkey-15f17.8	ENSCHAG00000009147	ENSCHAT00000019121	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
si:dkey-217f16.6	ENSCHAG00000000010	ENSCHAT00000000026	protein_coding	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	8
si:dkey-27j5.5	ENSCHAG00000003016	ENSCHAT00000005192	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
si:dkeyp-51b7.3	ENSCHAG00000022590	ENSCHAT00000053054	protein_coding	0	0	0	13	0	0	0	3	10	0	0	0	0	0	0	0	0	0
si:zfos-323e3.4	ENSCHAG00000025442	ENSCHAT00000060553	protein_coding	0	0	0	20	6	0	0	6	2	0	0	0	0	0	0	0	0	6
skib	ENSCHAG00000013389	ENSCHAT00000030210	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
slc16a1a	ENSCHAG00000011106	ENSCHAT00000024194	protein_coding	0	0	0	6	0	0	0	4	2	0	0	0	0	0	0	0	0	0
slc16a1a	ENSCHAG00000011106	ENSCHAT00000024215	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0
slc16a1a	ENSCHAG00000011106	ENSCHAT00000024227	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0
slc1a7b	ENSCHAG00000022670	ENSCHAT00000053523	protein_coding	0	9	0	12	0	0	0	0	11	0	0	0	0	0	0	0	9	1
slc1a7b	ENSCHAG00000022670	ENSCHAT00000053549	protein_coding	0	9	0	12	0	0	0	1	10	0	0	0	0	0	0	0	9	1
slc1a7b	ENSCHAG00000022670	ENSCHAT00000053592	protein_coding	0	9	0	6	0	0	0	1	2	0	0	0	0	0	0	0	9	3
slc1a7b	ENSCHAG00000022670	ENSCHAT00000053611	protein_coding	0	8	0	7	0	0	1	1	2	0	0	0	0	0	0	0	8	3
slc24a1	ENSCHAG00000003677	ENSCHAT00000006550	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
slc25a55a	ENSCHAG00000010850	ENSCHAT00000023703	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
slc35d1a	ENSCHAG00000027162	ENSCHAT00000065437	protein_coding	0	1	0	22	0	0	0	6	12	0	0	0	0	0	0	0	1	4
slc35d1a	ENSCHAG00000027162	ENSCHAT00000065444	protein_coding	0	1	0	22	0	0	0	6	12	0	0	0	0	0	0	0	1	4
slc35d1a	ENSCHAG00000027162	ENSCHAT00000065452	protein_coding	0	0	0	23	0	0	0	6	13	0	0	0	0	0	0	0	0	4
slc38a10	ENSCHAG00000021219	ENSCHAT00000049466	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
slc38a10	ENSCHAG00000021219	ENSCHAT00000049476	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
slc38a10	ENSCHAG00000021219	ENSCHAT00000049489	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
slc5a8l	ENSCHAG00000010965	ENSCHAT00000024007	protein_coding	0	2	0	15	0	0	0	4	7	0	0	0	0	0	0	0	2	4
slc5a8l	ENSCHAG00000010965	ENSCHAT00000024037	protein_coding	0	2	0	15	0	0	0	4	7	0	0	0	0	0	0	0	2	4
slc5a8l	ENSCHAG00000010965	ENSCHAT00000024051	protein_coding	0	2	0	15	0	0	0	4	7	0	0	0	0	0	0	0	2	4
slc5a8l	ENSCHAG00000010965	ENSCHAT00000024092	protein_coding	0	2	0	15	0	0	0	4	7	0	0	0	0	0	0	0	2	4
slc7a11	ENSCHAG00000015106	ENSCHAT00000034873	protein_coding	0	0	0	6	2	0	1	1	2	0	0	0	0	0	0	0	0	0
slc7a11	ENSCHAG00000015106	ENSCHAT00000034889	protein_coding	0	0	0	6	2	0	1	1	2	0	0	0	0	0	0	0	0	0
