chrom,start,end
1004,chr4,1900000,2000000
1005,chr4,2000000,2100000
1006,chr4,2100000,2200000
1007,chr4,2200000,2300000
1008,chr4,2300000,2400000
1009,chr4,2400000,2500000
1010,chr4,2500000,2600000
1011,chr4,2600000,2700000
1012,chr4,2700000,2800000
1013,chr4,2800000,2900000
1014,chr4,2900000,3000000
1015,chr4,3000000,3100000
1016,chr4,3100000,3200000
1017,chr4,3200000,3300000
1018,chr4,3300000,3400000
1019,chr4,3400000,3500000
1020,chr4,3500000,3600000
1021,chr4,3600000,3700000
1022,chr4,3700000,3800000
1023,chr4,3800000,3900000
1024,chr4,3900000,4000000
1025,chr4,4000000,4100000
1026,chr4,4100000,4200000
1027,chr4,4200000,4300000
1028,chr4,4300000,4400000
1029,chr4,4400000,4500000
1030,chr4,4500000,4600000
1031,chr4,4600000,4700000
1032,chr4,4700000,4800000
1033,chr4,4800000,4900000
1034,chr4,4900000,5000000
1035,chr4,5000000,5100000
1036,chr4,5100000,5200000
1037,chr4,5200000,5300000
1038,chr4,5300000,5400000
1039,chr4,5400000,5500000
1040,chr4,5500000,5600000
1041,chr4,5600000,5700000
1042,chr4,5700000,5800000
1043,chr4,5800000,5900000
1044,chr4,5900000,6000000
1045,chr4,6000000,6100000
1046,chr4,6100000,6200000
1047,chr4,6200000,6300000
1048,chr4,6300000,6400000
1049,chr4,6400000,6500000
1050,chr4,6500000,6600000
1051,chr4,6600000,6700000
1052,chr4,6700000,6800000
1053,chr4,6800000,6900000
1054,chr4,6900000,7000000
1055,chr4,7000000,7100000
1056,chr4,7100000,7200000
1057,chr4,7200000,7300000
1058,chr4,7300000,7400000
1059,chr4,7400000,7500000
1060,chr4,7500000,7600000
1061,chr4,7600000,7700000
1062,chr4,7700000,7800000
1063,chr4,7800000,7900000
1064,chr4,7900000,8000000
1065,chr4,8000000,8100000
1066,chr4,8100000,8200000
1067,chr4,8200000,8300000
1068,chr4,8300000,8400000
1069,chr4,8400000,8500000
1070,chr4,8500000,8600000
1071,chr4,8600000,8700000
1072,chr4,8700000,8800000
1073,chr4,8800000,8900000
1074,chr4,8900000,9000000
1075,chr4,9000000,9100000
1076,chr4,9100000,9200000
1077,chr4,9200000,9300000
1078,chr4,9300000,9400000
1079,chr4,9400000,9500000
1080,chr4,9500000,9600000
1081,chr4,9600000,9700000
1082,chr4,9700000,9800000
1083,chr4,9800000,9900000
1084,chr4,9900000,10000000
1085,chr4,10000000,10100000
1086,chr4,10100000,10200000
1087,chr4,10200000,10300000
1088,chr4,10300000,10400000
1089,chr4,10400000,10500000
1090,chr4,10500000,10600000
1091,chr4,10600000,10700000
1092,chr4,10700000,10800000
1093,chr4,10800000,10900000
1094,chr4,10900000,11000000
1095,chr4,11000000,11100000
1096,chr4,11100000,11200000
1097,chr4,11200000,11300000
1098,chr4,11300000,11400000
1099,chr4,11400000,11500000
1100,chr4,11500000,11600000
1101,chr4,11600000,11700000
1102,chr4,11700000,11800000
1103,chr4,11800000,11900000
1104,chr4,11900000,12000000
1105,chr4,12000000,12100000
1106,chr4,12100000,12200000
1107,chr4,12200000,12300000
1108,chr4,12300000,12400000
1109,chr4,12400000,12500000
1110,chr4,12500000,12600000
1111,chr4,12600000,12700000
1112,chr4,12700000,12800000
1113,chr4,12800000,12900000
1114,chr4,12900000,13000000
1115,chr4,13000000,13100000
1116,chr4,13100000,13200000
1117,chr4,13200000,13300000
1118,chr4,13300000,13400000
1119,chr4,13400000,13500000
1120,chr4,13500000,13600000
1121,chr4,13600000,13700000
1122,chr4,13700000,13800000
1123,chr4,13800000,13900000
1124,chr4,13900000,14000000
1125,chr4,14000000,14100000
1126,chr4,14100000,14200000
1127,chr4,14200000,14300000
1128,chr4,14300000,14400000
1129,chr4,14400000,14500000
1130,chr4,14500000,14600000
1131,chr4,14600000,14700000
1132,chr4,14700000,14800000
1133,chr4,14800000,14900000
1134,chr4,14900000,15000000
1135,chr4,15000000,15100000
1136,chr4,15100000,15200000
1137,chr4,15200000,15300000
1138,chr4,15300000,15400000
1139,chr4,15400000,15500000
1140,chr4,15500000,15600000
1141,chr4,15600000,15700000
1142,chr4,15700000,15800000
1143,chr4,15800000,15900000
1144,chr4,15900000,16000000
1145,chr4,16000000,16100000
1146,chr4,16100000,16200000
1147,chr4,16200000,16300000
1148,chr4,16300000,16400000
1149,chr4,16400000,16500000
1150,chr4,16500000,16600000
1151,chr4,16600000,16700000
1152,chr4,16700000,16800000
1153,chr4,16800000,16900000
1154,chr4,16900000,17000000
1155,chr4,17000000,17100000
1156,chr4,17100000,17200000
1157,chr4,17200000,17300000
1158,chr4,17300000,17400000
1159,chr4,17400000,17500000
1160,chr4,17500000,17600000
1161,chr4,17600000,17700000
1162,chr4,17700000,17800000
1163,chr4,17800000,17900000
1164,chr4,17900000,18000000
1165,chr4,18000000,18100000
1166,chr4,18100000,18200000
1167,chr4,18200000,18300000
1168,chr4,18300000,18400000
1169,chr4,18400000,18500000
1170,chr4,18500000,18600000
1171,chr4,18600000,18700000
1172,chr4,18700000,18800000
1173,chr4,18800000,18900000
1174,chr4,18900000,19000000
1175,chr4,19000000,19100000
1176,chr4,19100000,19200000
1177,chr4,19200000,19300000
1178,chr4,19300000,19400000
1179,chr4,19400000,19500000
1180,chr4,19500000,19600000
1181,chr4,19600000,19700000
1182,chr4,19700000,19800000
1183,chr4,19800000,19900000
1184,chr4,19900000,20000000
1185,chr4,20000000,20100000
1186,chr4,20100000,20200000
1187,chr4,20200000,20300000
1188,chr4,20300000,20400000
1189,chr4,20400000,20500000
1190,chr4,20500000,20600000
1191,chr4,20600000,20700000
1192,chr4,20700000,20800000
1193,chr4,20800000,20900000
1194,chr4,20900000,21000000
1195,chr4,21000000,21100000
1196,chr4,21100000,21200000
1197,chr4,21200000,21300000
1198,chr4,21300000,21400000
1199,chr4,21400000,21500000
1200,chr4,21500000,21600000
1201,chr4,21600000,21700000
1202,chr4,21700000,21800000
1203,chr4,21800000,21900000
1204,chr4,21900000,22000000
1205,chr4,22000000,22100000
1206,chr4,22100000,22200000
1207,chr4,22200000,22300000
1208,chr4,22300000,22400000
1209,chr4,22400000,22500000
1210,chr4,22500000,22600000
1211,chr4,22600000,22700000
1212,chr4,22700000,22800000
1213,chr4,22800000,22900000
1214,chr4,22900000,23000000
1215,chr4,23000000,23100000
1216,chr4,23100000,23200000
1217,chr4,23200000,23300000
1218,chr4,23300000,23400000
1219,chr4,23400000,23500000
1220,chr4,23500000,23600000
1221,chr4,23600000,23700000
1222,chr4,23700000,23800000
1223,chr4,23800000,23900000
1224,chr4,23900000,24000000
1225,chr4,24000000,24100000
1226,chr4,24100000,24200000
1227,chr4,24200000,24300000
1228,chr4,24300000,24400000
1229,chr4,24400000,24500000
1230,chr4,24500000,24600000
1231,chr4,24600000,24700000
1232,chr4,24700000,24800000
1233,chr4,24800000,24900000
1234,chr4,24900000,25000000
1235,chr4,25000000,25100000
1236,chr4,25100000,25200000
1237,chr4,25200000,25300000
1238,chr4,25300000,25400000
1239,chr4,25400000,25500000
1240,chr4,25500000,25600000
1241,chr4,25600000,25700000
1242,chr4,25700000,25800000
1243,chr4,25800000,25900000
1244,chr4,25900000,26000000
1245,chr4,26000000,26100000
1246,chr4,26100000,26200000
1247,chr4,26200000,26300000
1248,chr4,26300000,26400000
1249,chr4,26400000,26500000
1250,chr4,26500000,26600000
1251,chr4,26600000,26700000
1252,chr4,26700000,26800000
1253,chr4,26800000,26900000
1254,chr4,26900000,27000000
1255,chr4,27000000,27100000
1256,chr4,27100000,27200000
1257,chr4,27200000,27300000
1258,chr4,27300000,27400000
1259,chr4,27400000,27500000
1260,chr4,27500000,27600000
1261,chr4,27600000,27700000
1262,chr4,27700000,27800000
1263,chr4,27800000,27900000
1264,chr4,27900000,28000000
1265,chr4,28000000,28100000
1266,chr4,28100000,28200000
1267,chr4,28200000,28300000
1268,chr4,28300000,28400000
1269,chr4,28400000,28500000
1270,chr4,28500000,28600000
1271,chr4,28600000,28700000
1272,chr4,28700000,28800000
1273,chr4,28800000,28900000
1274,chr4,28900000,29000000
1275,chr4,29000000,29100000
1276,chr4,29100000,29200000
1277,chr4,29200000,29300000
1278,chr4,29300000,29400000
1279,chr4,29400000,29500000
1280,chr4,29500000,29600000
1281,chr4,29600000,29700000
1282,chr4,29700000,29800000
1283,chr4,29800000,29900000
1284,chr4,29900000,30000000
1285,chr4,30000000,30100000
1286,chr4,30100000,30200000
1287,chr4,30200000,30300000
1288,chr4,30300000,30400000
1289,chr4,30400000,30500000
1290,chr4,30500000,30600000
1291,chr4,30600000,30700000
1292,chr4,30700000,30800000
1293,chr4,30800000,30900000
1294,chr4,30900000,31000000
1295,chr4,31000000,31100000
1296,chr4,31100000,31200000
1297,chr4,31200000,31300000
1298,chr4,31300000,31400000
1299,chr4,31400000,31500000
1300,chr4,31500000,31600000
1301,chr4,31600000,31700000
1302,chr4,31700000,31800000
1303,chr4,31800000,31900000
1304,chr4,31900000,32000000
1305,chr4,32000000,32100000
1306,chr4,32100000,32200000
1307,chr5,0,100000
1308,chr5,100000,200000
1309,chr5,200000,300000
1310,chr5,300000,400000
1311,chr5,400000,500000
1312,chr5,500000,600000
1313,chr5,600000,700000
1314,chr5,700000,800000
1315,chr5,800000,900000
1316,chr5,900000,1000000
1317,chr5,1000000,1100000
1318,chr5,1100000,1200000
1319,chr5,1200000,1300000
1320,chr5,1300000,1400000
1321,chr5,1400000,1500000
1322,chr5,1500000,1600000
1323,chr5,1600000,1700000
1324,chr5,1700000,1800000
1325,chr5,1800000,1900000
1326,chr5,1900000,2000000
1327,chr5,2000000,2100000
1328,chr5,2100000,2200000
1329,chr5,2200000,2300000
1330,chr5,2300000,2400000
1331,chr5,2400000,2500000
1332,chr5,2500000,2600000
1333,chr5,2600000,2700000
1334,chr5,2700000,2800000
1335,chr5,2800000,2900000
1336,chr5,2900000,3000000
1337,chr5,3000000,3100000
1338,chr5,3100000,3200000
1339,chr5,3200000,3300000
1340,chr5,3300000,3400000
1341,chr5,3400000,3500000
1342,chr5,3500000,3600000
1343,chr5,3600000,3700000
1344,chr5,3700000,3800000
1345,chr5,3800000,3900000
1346,chr5,3900000,4000000
1347,chr5,4000000,4100000
1348,chr5,4100000,4200000
1349,chr5,4200000,4300000
1350,chr5,4300000,4400000
1351,chr5,4400000,4500000
1352,chr5,4500000,4600000
1353,chr5,4600000,4700000
1354,chr5,4700000,4800000
1355,chr5,4800000,4900000
1356,chr5,4900000,5000000
1357,chr5,5000000,5100000
1358,chr5,5100000,5200000
1359,chr5,5200000,5300000
1360,chr5,5300000,5400000
1361,chr5,5400000,5500000
1362,chr5,5500000,5600000
1363,chr5,5600000,5700000
1364,chr5,5700000,5800000
1365,chr5,5800000,5900000
1366,chr5,5900000,6000000
1367,chr5,6000000,6100000
1368,chr5,6100000,6200000
1369,chr5,6200000,6300000
1370,chr5,6300000,6400000
1371,chr5,6400000,6500000
1372,chr5,6500000,6600000
1373,chr5,6600000,6700000
1374,chr5,6700000,6800000
1375,chr5,6800000,6900000
1376,chr5,6900000,7000000
1377,chr5,7000000,7100000
1378,chr5,7100000,7200000
1379,chr5,7200000,7300000
1380,chr5,7300000,7400000
1381,chr5,7400000,7500000
1382,chr5,7500000,7600000
1383,chr5,7600000,7700000
1384,chr5,7700000,7800000
1385,chr5,7800000,7900000
1386,chr5,7900000,8000000
1387,chr5,8000000,8100000
1388,chr5,8100000,8200000
1389,chr5,8200000,8300000
1390,chr5,8300000,8400000
1391,chr5,8400000,8500000
1392,chr5,8500000,8600000
1393,chr5,8600000,8700000
1394,chr5,8700000,8800000
1395,chr5,8800000,8900000
1396,chr5,8900000,9000000
1397,chr5,9000000,9100000
1398,chr5,9100000,9200000
1399,chr5,9200000,9300000
1400,chr5,9300000,9400000
1401,chr5,9400000,9500000
1402,chr5,9500000,9600000
1403,chr5,9600000,9700000
1404,chr5,9700000,9800000
1405,chr5,9800000,9900000
1406,chr5,9900000,10000000
1407,chr5,10000000,10100000
1408,chr5,10100000,10200000
1409,chr5,10200000,10300000
1410,chr5,10300000,10400000
1411,chr5,10400000,10500000
1412,chr5,10500000,10600000
1413,chr5,10600000,10700000
1414,chr5,10700000,10800000
1415,chr5,10800000,10900000
1416,chr5,10900000,11000000
1417,chr5,11000000,11100000
1418,chr5,11100000,11200000
1419,chr5,11200000,11300000
1420,chr5,11300000,11400000
1421,chr5,11400000,11500000
1422,chr5,11500000,11600000
1423,chr5,11600000,11700000
1424,chr5,11700000,11800000
1425,chr5,11800000,11900000
1426,chr5,11900000,12000000
1427,chr5,12000000,12100000
1428,chr5,12100000,12200000
1429,chr5,12200000,12300000
1430,chr5,12300000,12400000
1431,chr5,12400000,12500000
1432,chr5,12500000,12600000
1433,chr5,12600000,12700000
1434,chr5,12700000,12800000
1435,chr5,12800000,12900000
1436,chr5,12900000,13000000
1437,chr5,13000000,13100000
1438,chr5,13100000,13200000
1439,chr5,13200000,13300000
1440,chr5,13300000,13400000
1441,chr5,13400000,13500000
1442,chr5,13500000,13600000
1443,chr5,13600000,13700000
1444,chr5,13700000,13800000
1445,chr5,13800000,13900000
1446,chr5,13900000,14000000
1447,chr5,14000000,14100000
1448,chr5,14100000,14200000
1449,chr5,14200000,14300000
1450,chr5,14300000,14400000
1451,chr5,14400000,14500000
1452,chr5,14500000,14600000
1453,chr5,14600000,14700000
1454,chr5,14700000,14800000
1455,chr5,14800000,14900000
1456,chr5,14900000,15000000
1457,chr5,15000000,15100000
1458,chr5,15100000,15200000
1459,chr5,15200000,15300000
1460,chr5,15300000,15400000
1461,chr5,15400000,15500000
1462,chr5,15500000,15600000
1463,chr5,15600000,15700000
1464,chr5,15700000,15800000
1465,chr5,15800000,15900000
1466,chr5,15900000,16000000
1467,chr5,16000000,16100000
1468,chr5,16100000,16200000
1469,chr5,16200000,16300000
1470,chr5,16300000,16400000
1471,chr5,16400000,16500000
1472,chr5,16500000,16600000
1473,chr5,16600000,16700000
1474,chr5,16700000,16800000
1475,chr5,16800000,16900000
1476,chr5,16900000,17000000
1477,chr5,17000000,17100000
1478,chr5,17100000,17200000
1479,chr5,17200000,17300000
1480,chr5,17300000,17400000
1481,chr5,17400000,17500000
1482,chr5,17500000,17600000
1483,chr5,17600000,17700000
1484,chr5,17700000,17800000
1485,chr5,17800000,17900000
1486,chr5,17900000,18000000
1487,chr5,18000000,18100000
1488,chr5,18100000,18200000
1489,chr5,18200000,18300000
1490,chr5,18300000,18400000
1491,chr5,18400000,18500000
1492,chr5,18500000,18600000
1493,chr5,18600000,18700000
1494,chr5,18700000,18800000
1495,chr5,18800000,18900000
1496,chr5,18900000,19000000
1497,chr5,19000000,19100000
1498,chr5,19100000,19200000
1499,chr5,19200000,19300000
1500,chr5,19300000,19400000
1501,chr5,19400000,19500000
1502,chr5,19500000,19600000
1503,chr5,19600000,19700000
1504,chr5,19700000,19800000
1505,chr5,19800000,19900000
1506,chr5,19900000,20000000
1507,chr5,20000000,20100000
1508,chr5,20100000,20200000
1509,chr5,20200000,20300000
1510,chr5,20300000,20400000
1511,chr5,20400000,20500000
1512,chr5,20500000,20600000
1513,chr5,20600000,20700000
1514,chr5,20700000,20800000
1515,chr5,20800000,20900000
1516,chr5,20900000,21000000
1517,chr5,21000000,21100000
1518,chr5,21100000,21200000
1519,chr5,21200000,21300000
1520,chr5,21300000,21400000
1521,chr5,21400000,21500000
1522,chr5,21500000,21600000
1523,chr5,21600000,21700000
1524,chr5,21700000,21800000
1525,chr5,21800000,21900000
1526,chr5,21900000,22000000
1527,chr5,22000000,22100000
1528,chr5,22100000,22200000
1529,chr5,22200000,22300000
1530,chr5,22300000,22400000
1531,chr5,22400000,22500000
1532,chr5,22500000,22600000
1533,chr5,22600000,22700000
1534,chr5,22700000,22800000
1535,chr5,22800000,22900000
1536,chr5,22900000,23000000
1537,chr5,23000000,23100000
1538,chr5,23100000,23200000
1539,chr5,23200000,23300000
1540,chr5,23300000,23400000
1541,chr5,23400000,23500000
1542,chr5,23500000,23600000
1543,chr5,23600000,23700000
1544,chr5,23700000,23800000
1545,chr5,23800000,23900000
1546,chr5,23900000,24000000
1547,chr5,24000000,24100000
1548,chr5,24100000,24200000
1549,chr5,24200000,24300000
1550,chr5,24300000,24400000
1551,chr5,24400000,24500000
1552,chr5,24500000,24600000
1553,chr5,24600000,24700000
1554,chr5,24700000,24800000
1555,chr5,24800000,24900000
1556,chr5,24900000,25000000
1557,chr5,25000000,25100000
1558,chr5,25100000,25200000
1559,chr5,25200000,25300000
1560,chr5,25300000,25400000
1561,chr5,25400000,25500000
1562,chr5,25500000,25600000
1563,chr5,25600000,25700000
1564,chr5,25700000,25800000
1565,chr5,25800000,25900000
1566,chr5,25900000,26000000
1567,chr5,26000000,26100000
1568,chr5,26100000,26200000
1569,chr5,26200000,26300000
1570,chr5,26300000,26400000
1571,chr5,26400000,26500000
1572,chr5,26500000,26600000
1573,chr5,26600000,26700000
1574,chr5,26700000,26800000
1575,chr5,26800000,26900000
1576,chr5,26900000,27000000
1577,chr5,27000000,27100000
1578,chr5,27100000,27200000
1579,chr5,27200000,27300000
1580,chr5,27300000,27400000
1581,chr5,27400000,27500000
1582,chr5,27500000,27600000
1583,chr5,27600000,27700000
1584,chr5,27700000,27800000
1585,chr5,27800000,27900000
1586,chr5,27900000,28000000
1587,chr5,28000000,28100000
1588,chr5,28100000,28200000
1589,chr5,28200000,28300000
1590,chr5,28300000,28400000
1591,chr5,28400000,28500000
1592,chr5,28500000,28600000
1593,chr5,28600000,28700000
1594,chr5,28700000,28800000
1595,chr5,28800000,28900000
1596,chr5,28900000,29000000
1597,chr5,29000000,29100000
1598,chr5,29100000,29200000
1599,chr5,29200000,29300000
1600,chr5,29300000,29400000
1601,chr5,29400000,29500000
1602,chr5,29500000,29600000
1603,chr5,29600000,29700000
1604,chr5,29700000,29800000
1605,chr5,29800000,29900000
1606,chr5,29900000,30000000
1607,chr5,30000000,30100000
1608,chr5,30100000,30200000
1609,chr5,30200000,30300000
1610,chr5,30300000,30400000
1611,chr5,30400000,30500000
1612,chr5,30500000,30600000
1613,chr5,30600000,30700000
1614,chr5,30700000,30800000
1615,chr5,30800000,30900000
1616,chr5,30900000,31000000
1617,chr5,31000000,31100000
1618,chr5,31100000,31200000
1619,chr5,31200000,31300000
1620,chr5,31300000,31400000
1621,chr5,31400000,31500000
1622,chr6,0,100000
1623,chr6,100000,200000
1624,chr6,200000,300000
1625,chr6,300000,400000
1626,chr6,400000,500000
1627,chr6,500000,600000
1628,chr6,600000,700000
1629,chr6,700000,800000
1630,chr6,800000,900000
1631,chr6,900000,1000000
1632,chr6,1000000,1100000
1633,chr6,1100000,1200000
1634,chr6,1200000,1300000
1635,chr6,1300000,1400000
1636,chr6,1400000,1500000
1637,chr6,1500000,1600000
1638,chr6,1600000,1700000
1639,chr6,1700000,1800000
1640,chr6,1800000,1900000
1641,chr6,1900000,2000000
1642,chr6,2000000,2100000
1643,chr6,2100000,2200000
1644,chr6,2200000,2300000
1645,chr6,2300000,2400000
1646,chr6,2400000,2500000
1647,chr6,2500000,2600000
1648,chr6,2600000,2700000
1649,chr6,2700000,2800000
1650,chr6,2800000,2900000
1651,chr6,2900000,3000000
1652,chr6,3000000,3100000
1653,chr6,3100000,3200000
1654,chr6,3200000,3300000
1655,chr6,3300000,3400000
1656,chr6,3400000,3500000
1657,chr6,3500000,3600000
1658,chr6,3600000,3700000
1659,chr6,3700000,3800000
1660,chr6,3800000,3900000
1661,chr6,3900000,4000000
1662,chr6,4000000,4100000
1663,chr6,4100000,4200000
1664,chr6,4200000,4300000
1665,chr6,4300000,4400000
1666,chr6,4400000,4500000
1667,chr6,4500000,4600000
1668,chr6,4600000,4700000
1669,chr6,4700000,4800000
1670,chr6,4800000,4900000
1671,chr6,4900000,5000000
1672,chr6,5000000,5100000
1673,chr6,5100000,5200000
1674,chr6,5200000,5300000
1675,chr6,5300000,5400000
1676,chr6,5400000,5500000
1677,chr6,5500000,5600000
1678,chr6,5600000,5700000
1679,chr6,5700000,5800000
1680,chr6,5800000,5900000
1681,chr6,5900000,6000000
1682,chr6,6000000,6100000
1683,chr6,6100000,6200000
1684,chr6,6200000,6300000
1685,chr6,6300000,6400000
1686,chr6,6400000,6500000
1687,chr6,6500000,6600000
1688,chr6,6600000,6700000
1689,chr6,6700000,6800000
1690,chr6,6800000,6900000
1691,chr6,6900000,7000000
